2769, 0.226000, 21.141000
2770, 0.476000, 5.919000
2771, 0.253000, 14.368000
2772, 0.223000, 5591968.507000
2773, 4.682000, 99.927000
2774, 5.896000, 100.000000
2775, 0.246000, 18.889000
2776, 0.419000, 5.494000
2777, 2.962000, 67.873000
2778, 1.336000, 39.724000
2779, 0.389000, 5.775000
2780, 0.898000, 16.405000
2781, 5.854000, 154.247000
2782, 0.445000, 12.760000
2783, 1.354000, 13.066000
2784, 4.183000, 26.690000
2785, 0.842000, 33.514000
2786, 5.119500, 36.064000
2787, 0.335000, 20.613000
2788, 0.594000, 15.025000
2789, 5.763000, 98.033000
2790, 2.174000, 18.797000
2791, 1.288000, 4.837000
2792, 0.177000, 11.413000
2793, 0.123000, 3.585000
2794, 0.059000, 0.238000
2796, 4.423000, 47.924000
2797, 0.294000, 15.996000
2798, 3.104000, 21.967000
2799, 0.917000, 26.677000
2800, 0.195000, 0.609000
2801, 25.283000, 44.620000
2802, 0.472000, 21.448000
2803, 32.139000, 90.427000
2804, 13.090000, 83.252000
2805, 3.798000, 34.457000
2806, 4.298000, 26.953000
2807, 0.692000, 99.647000
2808, 0.227000, 99.590000
2810, 0.362000, 50.629000
2811, 0.278000, 21.117000
2812, 1.233000, 16.061000
2813, 1.990000, 100.000000
2815, 0.155000, 1.812000
2816, 0.559000, 48.016000
2817, 3.840000, 96.489000
2818, 0.464000, 7.430000
2819, 2.986000, 44.003000
2820, 8.901000, 95.761000
2821, 0.119000, 2.244000
2822, 2.680000, 65.745000
2823, 1.500000, 48.349000
2824, 0.112000, 3.241000
2825, 0.128000, 15.006000
2826, 0.296000, 75.829000
2827, 2.762000, 27.012000
2828, 1.198000, 33.372000
2829, 0.194000, 53.341000
2830, 0.439000, 11.128000
2831, 8.471000, 27.562000
2832, 1.337000, 93.651000
2834, 0.292000, 6.983000
2835, 2.669500, 68.447000
2836, 0.856000, 56.739000
2837, 0.667000, 27.627000
2838, 0.109000, 2.025000
2839, 0.108000, 11.226000
2840, 1.214000, 99.901000
2841, 2.389000, 57.481000
2843, 3.895000, 24.856000
2845, 0.323000, 11.112000
2846, 0.373000, 8.090000
2847, 0.042000, 6.990000
2848, 0.128000, 26.464000
2849, 0.452000, 34.745000
2850, 0.685000, 28.548000
2851, 0.219000, 4.723000
2852, 20.371000, 87.548000
2853, 1.319500, 76.003000
2854, 0.527000, 63.819000
2855, 0.641000, 99.763000
2856, 0.665000, 35.783000
2857, 0.049000, 14.232000
2858, 1.003000, 82.964000
2859, 0.953000, 13.004000
2860, 1.072000, 84.823000
2861, 0.452000, 67.699000
2862, 0.659000, 20.790000
2863, 2.935000, 99.877000
2864, 12.854000, 17.539000
2865, 5.603000, 91.275000
2866, 20.978000, 82.258000
2867, 4.568000, 49.257000
2868, 1.824500, 61.348000
2869, 3.341000, 89.782000
2870, 3.507000, 85.312000
2871, 4.304500, 26.331000
2872, 0.722000, 50.309000
2873, 0.129000, 2.682000
2874, 0.562000, 30.035000
2875, 5.232000, 28.272000
2876, 0.156000, 28.046000
2877, 8.651000, 51.003000
2878, 0.640000, 3.358000
2879, 0.234000, 25.615000
2880, 0.381000, 39.741000
2881, 8.171000, 51.304000
2882, 0.356000, 15.156000
2884, 0.425000, 16.864000
2885, 0.782500, 20.199000
2886, 0.037000, 0.192000
2887, 0.193000, 25.984000
2888, 0.473000, 17.071000
2889, 2.153000, 41.248000
2891, 0.597000, 6.615000
2892, 1.893000, 12.601000
2893, 0.130000, 2.230000
2894, 0.777000, 99.924000
2895, 2.471000, 64.482000
2896, 0.090000, 4.528000
2897, 6.696000, 41.733000
2898, 4.489000, 58.795000
2899, 2.282000, 80.702000
2900, 2.632000, 23.982000
2901, 0.088000, 2.035000
2902, 0.134000, 74.654000
2903, 0.176000, 4.277000
2904, 0.240000, 37.010000
2905, 0.156000, 6.295000
2906, 7.138000, 34.167000
2907, 4.813000, 57.229000
2908, 0.392000, 18.578000
2909, 2.007000, 15.165000
2910, 2.161000, 41.302000
2911, 0.067000, 2.967000
2912, 2.648000, 22.030000
2913, 0.273000, 1.952000
2914, 2.010000, 55.685000
2916, 0.245000, 9.566000
2917, 0.386000, 2.757000
2918, 0.412000, 99.908000
2919, 7.996500, 75.638000
2920, 0.238000, 25.603000
2921, 0.110000, 4.158000
2922, 0.137000, 17.136000
2923, 0.243000, 20.247000
2924, 0.229000, 11.406000
2925, 0.222000, 3.676000
2926, 0.599000, 53.087000
2927, 1.005000, 30.682000
2928, 0.167000, 5.399000
2929, 5.020000, 27.221000
2930, 4.233000, 30.076000
2931, 6.081000, 24.614000
2932, 0.119000, 12.326000
2933, 3.671000, 53.146000
2934, 0.350000, 6.487000
2935, 0.100000, 2.306000
2936, 0.454000, 25.096000
2937, 0.052000, 7.577000
2938, 1.127000, 1.684000
2939, 0.171000, 53.876000
2940, 3.611000, 99.955000
2941, 1.918500, 50.492000
2942, 1.759000, 41.068000
2943, 1.763000, 14.223000
2944, 0.968500, 16.860000
2945, 17.819000, 50.990000
2947, 0.448000, 3.844000
2948, 0.658000, 17.593000
2949, 2.455000, 36.244000
2950, 0.568000, 26.827000
2951, 3.397000, 32.642000
2952, 16.167000, 55.392000
2953, 3.137000, 19.162000
2954, 0.581000, 30.810000
2955, 1.845000, 38.941000
2956, 0.402000, 23.874000
2957, 0.215000, 17.532000
2958, 1.688000, 10.652000
2959, 0.269000, 4.579000
2960, 0.107000, 6.214000
2961, 6.243000, 17.557000
2962, 0.175000, 54.885000
2963, 2.610000, 100.000000
2964, 0.092000, 4.270000
2965, 1.907000, 99.416000
2966, 0.534000, 42.332000
2967, 0.080000, 1.097000
2968, 0.190000, 3.507000
2969, 0.331000, 46.958000
2970, 0.489000, 29.208000
2971, 0.072000, 2.025000
2972, 0.368000, 8.605000
2973, 0.205000, 20.123000
2974, 9.893500, 26.662000
2975, 4.862000, 99.574000
2976, 0.066000, 7.313000
2977, 0.294000, 24.124000
2978, 1.847000, 12.122000
2979, 4.650000, 26.592000
2980, 0.719000, 99.727000
2981, 0.864000, 39.465000
2982, 14.299000, 3.486000
2983, 0.438000, 57.855000
2984, 0.869000, 3.142000
2986, 1.503000, 99.693000
2987, 0.282000, 18.740000
