1131, 8.810000, 33.270000
1132, 3.784000, 30.009000
1133, 0.272000, 3.077000
1134, 3.666000, 19.619000
1135, 0.091000, 1.840000
1136, 1.348000, 11.906000
1137, 0.278000, 8.285000
1138, 1.074000, 10.135000
1139, 2.157000, 41.263000
1140, 0.342000, 13.624000
1141, 0.570000, 13.529000
1142, 0.189000, 7.630000
1143, 14.146000, 6.499000
1144, 0.343000, 99.677000
1145, 0.051500, 4.827000
1146, 1.713000, 17.195000
1147, 0.928000, 9.168000
1148, 1.799000, 8.860000
1149, 0.456000, 6.446000
1150, 1.343000, 94.300000
1151, 0.482000, 17.087000
1152, 0.118000, 7.529000
1153, 1.735000, 36.861000
1154, 0.894000, 41.252000
1155, 1.735000, 70.085000
1156, 5.149000, 21.354000
1157, 0.076000, 4.004000
1158, 1.324000, 7.803000
1159, 0.803000, 33.092000
1160, 0.109000, 25.034000
1161, 0.405000, 48.658000
1162, 0.161000, 8.559000
1164, 1.725000, 19.958000
1165, 1.655000, 16.864000
1166, 0.850000, 35.430000
1167, 0.124000, 7.305000
1168, 0.148000, 20.269000
1169, 0.284000, 2.386000
1170, 0.440000, 28.763000
1171, 0.208000, 4.180000
1172, 14.914000, 87.156000
1173, 0.213000, 87.209000
1174, 7.877000, 82.984000
1175, 1.719000, 38.770000
1176, 4.679000, 36.403000
1178, 0.257000, 7.728000
1179, 0.045000, 8.140000
1180, 0.114000, 3.550000
1181, 1.848000, 76.742000
1182, 0.308000, 7.334000
1183, 10.340500, 91.327000
1184, 0.336000, 28.731000
1185, 0.196000, 25.455000
1186, 0.397000, 4.278000
1187, 6.165000, 9.020000
1188, 1.565000, 35.123000
1189, 2.517000, 23.237000
1190, 1.439000, 61.867000
1191, 3.916000, 26.700000
1192, 1.453000, 97.937000
1193, 0.166000, 9.792000
1194, 35.532000, 98.568000
1195, 0.813000, 57.412000
1196, 2.462000, 45.110000
1197, 0.673000, 4.369000
1198, 1.212000, 44.279000
1199, 0.412000, 25.228000
1200, 0.223000, 6.185000
1201, 0.640000, 30.536000
1202, 0.198000, 2.163000
1203, 0.358000, 26.653000
1204, 0.790000, 17.938000
1205, 0.351000, 25.544000
1206, 0.157000, 31.568000
1207, 3.114000, 67.938000
1208, 0.180000, 13.636000
1209, 0.952000, 99.031000
1210, 0.050000, 2.896000
1211, 0.380000, 22.892000
1212, 4.820000, 30.230000
1213, 0.758000, 16.879000
1214, 7.365000, 28.756000
1215, 1.619000, 99.141000
1216, 0.746000, 31.650000
1217, 0.295000, 23.117000
