38272, 0.345000, 8.234000
38274, 2.206000, 67.207000
38276, 0.402000, 10.397000
38278, 0.141000, 21.876000
38280, 1.880000, 27.152000
38282, 0.124000, 20.879000
38284, 0.181000, 8.224000
38287, 0.184000, 7.431000
38290, 0.105000, 4.523000
38293, 0.392000, 34.276000
38295, 0.358000, 34.266000
38297, 0.416000, 11.328000
38312, 3.455000, 19.918000
38316, 17.543000, 42.569000
38321, 6.549000, 6.137000
38323, 2.920500, 12.313000
38326, 0.788000, 5.332000
38329, 1.318000, 94.465000
38332, 1.492500, 1.881000
38335, 0.323500, 1.024000
38337, 4.252000, 75.420000
38341, 25.890000, 28.053000
38343, 1.147000, 3.397000
38353, 14.614000, 5.151000
38355, 2.859000, 3.875000
38358, 3.288000, 3.782000
38367, 14.082000, 12.200000
38369, 1.393000, 5.163000
38385, 4.440500, 81.433000
38387, 2.293500, 0.352000
38389, 3.427500, 2.231000
38391, 3.958500, 16.667000
38393, 3.033500, 4.738000
38396, 4.045500, 3.358000
38398, 7.117500, 3.126000
38400, 4.752000, 7.156000
38402, 10.031000, 15.065000
38404, 1.117000, 83.142000
38407, 3.839000, 4.505000
38409, 3.657000, 5.123000
38411, 4.020000, 14.896000
38414, 3.486000, 2.872000
38416, 1.557500, 0.771000
38418, 3.213000, 3.438000
38421, 0.692000, 2.870000
38424, 0.373000, 0.204000
38426, 0.765500, 5.712000
38429, 6.037000, 10.318000
38432, 1.382000, 33.251000
38434, 1.253000, 2.584000
38438, 9.029000, 2.749000
38441, 3.615000, 68.415000
38443, 0.690000, 4.604000
38446, 2.101500, 8.891000
38449, 0.226000, 0.894000
38452, 2.757500, 5.261000
38454, 8.501000, 14.559000
38456, 0.891000, 0.419000
38458, 1.235000, 28.720000
38460, 0.854000, 12.342000
38462, 6.742000, 2.519000
38465, 1.087500, 7.526000
38468, 1.768000, 2.111000
38470, 0.614000, 0.541000
38472, 9.226000, 6.989000
38475, 1.013500, 1.219000
38477, 0.237000, 14.410000
38479, 3.738500, 8.597000
38481, 8.120000, 49.965000
38483, 8.394000, 10.435000
38488, 4.551000, 17.436000
38490, 13.095500, 78.178000
38493, 7.718000, 2.682000
38496, 0.894500, 0.957000
38502, 3.246000, 28.512000
38505, 1.012000, 5.443000
38509, 3.713000, 24.444000
38511, 3.143000, 23.624000
38514, 3.304000, 26.137000
38517, 10.318500, 51.776000
38542, 0.024000, 25.277000
38631, 0.260000, 16.075000
38635, 0.184000, 11.410000
38637, 0.281000, 15.314000
38640, 0.183000, 10.047000
38642, 0.184000, 6.069000
38644, 0.198000, 13.164000
38646, 0.436000, 26.521000
38652, 1.533000, 44.692000
38662, 0.426000, 23.881000
38664, 6.924500, 96.680000
38667, 2.870000, 99.491000
38671, 1.157000, 91.419000
38674, 1.210000, 50.433000
38678, 2.363000, 49.945000
38680, 2.800000, 58.471000
38683, 16.813500, 98.989000
38685, 1.192000, 93.926000
38698, 1.311000, 94.008000
38701, 5.012000, 73.249000
38703, 1.197000, 99.399000
38706, 19.693000, 98.483000
38708, 1.321000, 63.130000
38711, 2.403500, 99.004000
38714, 21.820000, 99.011000
38717, 18.130000, 78.467000
38719, 0.862000, 85.926000
38721, 5.814000, 84.903000
38725, 2.009000, 97.727000
38727, 16.335000, 93.715000
38730, 2.086500, 19.493000
38733, 1.078000, 76.377000
38737, 19.204000, 67.021000
38739, 2.041000, 27.732000
38741, 1.680000, 98.920000
38744, 10.659500, 97.799000
38746, 5.779000, 61.460000
38749, 5.112000, 28.849000
38751, 1.705000, 99.757000
38754, 4.045000, 69.880000
38757, 2.754500, 90.604000
38760, 2.973500, 37.895000
38763, 1.404000, 99.259000
38765, 1.316000, 61.744000
38767, 0.470000, 62.236000
38770, 4.193000, 41.387000
38773, 3.217500, 80.613000
38775, 6.959000, 98.727000
38779, 0.596000, 71.601000
38782, 1.905000, 24.364000
38785, 59.481500, 94.834000
38788, 3.332500, 26.603000
